Assay,Taxon,Name,Amp
CMCP_3,Unspecified,Labeobarbus longidorsalis,0.203
CMCP_3,Unspecified,Labeobarbus mawambiensis,0.203
CMCP_3,Unspecified,Pelasgus epiroticus,0.203
CMCP_3,Unspecified,Notropis moralesi,0.203
CMCP_3,Unspecified,Opsarius bakeri,0.202
CMCP_3,Unspecified,Petroleuciscus persidis,0.202
CMCP_3,Unspecified,Lythrurus lirus,0.201
CMCP_3,Unspecified,Labeo yunnanensis,0.2
CMCP_3,Unspecified,Leuciscus lucumonis,0.2
CMCP_3,Unspecified,Notropis baileyi,0.199
CMCP_3,Unspecified,Mesobola brevianalis,0.198
CMCP_3,Unspecified,Luciobarbus microcephalus,0.198
CMCP_3,Unspecified,Notropis asperifrons,0.198
CMCP_3,Unspecified,Lythrurus bellus,0.198
CMCP_3,Unspecified,Notropis petersoni,0.198
CMCP_3,Unspecified,Leuciscus waleckii,0.198
CMCP_3,Unspecified,Macrochirichthys macrochirus,0.198
CMCP_3,Unspecified,Phoxinus bigerri,0.196
CMCP_3,Unspecified,Leuciscus aradensis,0.196
CMCP_3,Unspecified,Phoxinus tennesseensis,0.195
CMCP_3,Unspecified,Opsaridium peringueyi,0.194
CMCP_3,Unspecified,Leuciscus smyrnaeus,0.194
CMCP_3,Unspecified,Neolissochilus heterostomus,0.193
CMCP_3,Unspecified,Leuciscus carolitertii,0.192
CMCP_3,Unspecified,Pachychilon macedonicus,0.192
CMCP_3,Unspecified,Pachychilon pictus,0.192
CMCP_3,Unspecified,Lythrurus atrapiculus,0.192
CMCP_3,Unspecified,Luxilus cornutus,0.192
CMCP_3,Unspecified,Pachychilon pictum,0.192
CMCP_3,Unspecified,Paracrossochilus vittatus,0.191
CMCP_3,Unspecified,Lavinia exilicauda,0.191
CMCP_3,Unspecified,Megalobrama pellegrini,0.191
CMCP_3,Unspecified,Megalobrama terminalis,0.191
CMCP_3,Unspecified,Megalobrama skolokovii,0.191
CMCP_3,Unspecified,Neobola bottegoi,0.19
CMCP_3,Unspecified,Phoxinellus prespensis,0.19
CMCP_3,Unspecified,Pachychilon macedonicum,0.19
CMCP_3,Unspecified,Lythrurus snelsoni,0.19
CMCP_3,Unspecified,Macrhybopsis gelida,0.19
CMCP_3,Unspecified,Neolissochilus hexagonolepis,0.189
CMCP_3,Unspecified,Labeobarbus johnstonii,0.189
CMCP_3,Unspecified,Labiobarbus leptocheilus,0.189
CMCP_3,Unspecified,Notropis altipinnis,0.188
CMCP_3,Unspecified,Notropis boucardi,0.188
CMCP_3,Unspecified,Labeobarbus caudovittatus,0.187
CMCP_3,Unspecified,Labeobarbus beso,0.187
CMCP_3,Unspecified,Margariscus margarita,0.187
CMCP_3,Unspecified,Petroleuciscus smyrnaeus,0.187
CMCP_3,Unspecified,Leuciscus lepidus,0.187
CMCP_3,Unspecified,Phoxinellus jadovensis,0.187
CMCP_3,Unspecified,Notropis heterolepis,0.187
CMCP_3,Unspecified,Leuciscus muticellus,0.185
CMCP_3,Unspecified,Leuciscus souffia,0.185
CMCP_3,Unspecified,Luciobarbus guiraonis,0.184
CMCP_3,Unspecified,Onychostoma lini,0.184
CMCP_3,Unspecified,Pelecus cultratus,0.184
CMCP_3,Unspecified,Notropis rubricroceus,0.183
CMCP_3,Unspecified,Leuciscus illyricus,0.182
CMCP_3,Unspecified,Phoxinellus dalmaticus,0.182
CMCP_3,Unspecified,Pethia melanomaculata,0.181
CMCP_3,Unspecified,Labeobarbus compiniei,0.181
CMCP_3,Unspecified,Leuciscus pyrenaicus,0.181
CMCP_3,Unspecified,Ochetobius elongatus,0.181
CMCP_3,Unspecified,Moapa coriacea,0.18
CMCP_3,Unspecified,Macrhybopsis meeki,0.18
CMCP_3,Unspecified,Macrhybopsis hyostoma,0.18
CMCP_3,Unspecified,Macrhybopsis tetranema,0.18
CMCP_3,Unspecified,Lythrurus umbratilis,0.18
CMCP_3,Unspecified,Pethia narayani,0.179
CMCP_3,Unspecified,Mesogobio lachneri,0.179
CMCP_3,Unspecified,Lythrurus fasciolaris,0.178
CMCP_3,Unspecified,Lythrurus ardens,0.178
CMCP_3,Unspecified,Notropis chiliticus,0.177
CMCP_3,Unspecified,Notropis cummingsae,0.177
CMCP_3,Unspecified,Notropis buchanani,0.177
CMCP_3,Unspecified,Notropis leuciodus,0.177
CMCP_3,Unspecified,Notropis simus,0.177
CMCP_3,Unspecified,Notropis atherinoides,0.177
CMCP_3,Unspecified,Leuciscus polylepis,0.176
CMCP_3,Unspecified,Notropis semperasper,0.176
CMCP_3,Unspecified,Notropis stramineus,0.176
CMCP_3,Unspecified,Leuciscus aspius,0.175
CMCP_3,Unspecified,Notropis braytoni,0.175
CMCP_3,Unspecified,Phoxinellus ghetaldii,0.173
CMCP_3,Unspecified,Notropis maculatus,0.173
CMCP_3,Unspecified,Neolissochilus hexastichus,0.173
CMCP_3,Unspecified,Osteobrama cunma,0.173
CMCP_3,Unspecified,Leuciscus keadicus,0.172
CMCP_3,Unspecified,Notropis blennius,0.172
CMCP_3,Unspecified,Microphysogobio tungtingensis,0.172
CMCP_3,Unspecified,Notropis ortenburgeri,0.171
CMCP_3,Unspecified,Notropis lutipinnis,0.171
CMCP_3,Unspecified,Pethia cumingii,0.17
CMCP_3,Unspecified,Notropis potteri,0.17
CMCP_3,Unspecified,Opsariichthys evolans,0.17
CMCP_3,Unspecified,Microphysogobio elongatus,0.17
CMCP_3,Unspecified,Microphysogobio longidorsalis,0.17
CMCP_3,Unspecified,Phoxinellus fontinalis,0.169
CMCP_3,Unspecified,Notropis mekistocholas,0.169
CMCP_3,Unspecified,Notropis dorsalis,0.169
CMCP_3,Unspecified,Nocomis micropogon,0.169
CMCP_3,Unspecified,Pethia nigripinna,0.168
CMCP_3,Unspecified,Labeobarbus macroceps,0.168
CMCP_3,Unspecified,Nocomis raneyi,0.168
CMCP_3,Unspecified,Oreichthys parvus,0.167
CMCP_3,Unspecified,Neolissochilus benasi,0.167
CMCP_3,Unspecified,Notropis scepticus,0.166
CMCP_3,Unspecified,Parasinilabeo longicorpus,0.166
CMCP_3,Unspecified,Luxilus albeolus,0.165
CMCP_3,Unspecified,Notropis melanostomus,0.165
CMCP_3,Unspecified,Oreichthys crenuchoides,0.165
CMCP_3,Unspecified,Lythrurus fumeus,0.165
CMCP_3,Unspecified,Notropis volucellus,0.165
CMCP_3,Unspecified,Phoxinus strandjae,0.164
CMCP_3,Unspecified,Phoxinellus adspersus,0.164
CMCP_3,Unspecified,Opsarius pulchellus,0.164
CMCP_3,Unspecified,Opsarius bernatziki,0.164
CMCP_3,Unspecified,Opsopoeodus emiliae,0.164
CMCP_3,Unspecified,Opsarius barnoides,0.163
CMCP_3,Unspecified,Pethia pookodensis,0.163
CMCP_3,Unspecified,Mesogobio tumenensis,0.163
CMCP_3,Unspecified,Notropis ozarcanus,0.163
CMCP_3,Unspecified,Lepidomeda vittata,0.162
CMCP_3,Unspecified,Notropis topeka,0.162
CMCP_3,Unspecified,Notropis imeldae,0.162
CMCP_3,Unspecified,Leptocypris niloticus,0.161
CMCP_3,Unspecified,Parasinilabeo longibarbus,0.161
CMCP_3,Unspecified,Labeobarbus gananensis,0.161
CMCP_3,Unspecified,Notropis shumardi,0.161
CMCP_3,Unspecified,Notropis chihuahua,0.161
CMCP_3,Unspecified,Mystacoleucus marginatus,0.161
CMCP_3,Unspecified,Microphysogobio kiatingensis,0.161
CMCP_3,Unspecified,Luxilus zonistius,0.16
CMCP_3,Unspecified,Mekongina erythrospila,0.159
CMCP_3,Unspecified,Pelasgus prespensis,0.159
CMCP_3,Unspecified,Notropis perpallidus,0.159
CMCP_3,Unspecified,Opsaridium boweni,0.158
CMCP_3,Unspecified,Microdevario nana,0.158
CMCP_3,Unspecified,Microdevario nanus,0.158
CMCP_3,Unspecified,Pimephales notatus,0.158
CMCP_3,Unspecified,Notropis chlorocephalus,0.158
CMCP_3,Unspecified,Pelasgus thesproticus,0.157
CMCP_3,Unspecified,Leuciscus vorax,0.157
CMCP_3,Unspecified,Phoxinus semotilus,0.157
CMCP_3,Unspecified,Malayochela maassi,0.156
CMCP_3,Unspecified,Nocomis leptocephalus,0.156
CMCP_3,Unspecified,Lythrurus matutinus,0.156
CMCP_3,Unspecified,Notropis scabriceps,0.156
CMCP_3,Unspecified,Notropis grandis,0.156
CMCP_3,Unspecified,Notropis cahabae,0.156
CMCP_3,Unspecified,Megalobrama amblycephala,0.156
CMCP_3,Unspecified,Paralaubuca barroni,0.155
CMCP_3,Unspecified,Nocomis platyrhynchus,0.155
CMCP_3,Unspecified,Pararhinichthys bowersi,0.155
CMCP_3,Unspecified,Notropis ariommus,0.155
CMCP_3,Unspecified,Oregonichthys kalawatseti,0.155
CMCP_3,Unspecified,Paralaubuca riveroi,0.154
CMCP_3,Unspecified,Phenacobius catostomus,0.154
CMCP_3,Unspecified,Notropis procne,0.154
CMCP_3,Unspecified,Opsopoeodus emilae,0.154
CMCP_3,Unspecified,Notropis sallaei,0.154
CMCP_3,Unspecified,Notropis amabilis,0.154
CMCP_3,Unspecified,Paralaubuca typus,0.154
CMCP_3,Unspecified,Ladislavia taczanowskii,0.154
CMCP_3,Unspecified,Microphysogobio amurensis,0.154
CMCP_3,Unspecified,Microphysogobio jeoni,0.154
CMCP_3,Unspecified,Lepidopygopsis typus,0.153
CMCP_3,Unspecified,Opsariichthys hainanensis,0.153
CMCP_3,Unspecified,Oregonichthys cramery,0.153
CMCP_3,Unspecified,Paedocypris progenetica,0.153
CMCP_3,Unspecified,Opsaridium ubangiense,0.153
CMCP_3,Unspecified,Oregonichthys crameri,0.153
CMCP_3,Unspecified,Metzia lineata,0.153
CMCP_3,Unspecified,Metzia mesembrinum,0.153
CMCP_3,Unspecified,Paraleucogobio strigatus,0.152
CMCP_3,Unspecified,Notemigonus crysoleucas,0.152
CMCP_3,Unspecified,Notropis heterodon,0.152
CMCP_3,Unspecified,Notropis spectrunculus,0.152
CMCP_3,Unspecified,Oreichthys cosuatis,0.152
CMCP_3,Unspecified,Microphysogobio exilicauda,0.151
CMCP_3,Unspecified,Pethia sanjaymoluri,0.15
CMCP_3,Unspecified,REMOVE,0.15
CMCP_3,Unspecified,Labeobarbus brevicephalus,0.15
CMCP_3,Unspecified,Labeobarbus nedgia,0.15
CMCP_3,Unspecified,Labeobarbus macrophtalmus,0.15
CMCP_3,Unspecified,Labeobarbus acutirostris,0.15
CMCP_3,Unspecified,Labeobarbus gorgorensis,0.15
CMCP_3,Unspecified,Labeobarbus megastoma,0.15
CMCP_3,Unspecified,Labeobarbus truttiformis,0.15
CMCP_3,Unspecified,Labeobarbus tsanensis,0.15
CMCP_3,Unspecified,Labeobarbus platydorsus,0.15
CMCP_3,Unspecified,Labeobarbus dainellii,0.15
CMCP_3,Unspecified,Labeobarbus crassibarbis,0.15
CMCP_3,Unspecified,Labeobarbus surkis,0.15
CMCP_3,Unspecified,Labeobarbus gorguari,0.15
CMCP_3,Unspecified,Labeobarbus longissimus,0.15
CMCP_3,Unspecified,Notropis atrocaudalis,0.15
CMCP_3,Unspecified,Notropis nubilus,0.15
CMCP_3,Unspecified,Pethia conchonius,0.15
CMCP_3,Unspecified,Labeobarbus intermedius,0.15
CMCP_3,Unspecified,Labeobarbus jubae,0.149
CMCP_3,Unspecified,Phoxinus saylori,0.149
CMCP_3,Unspecified,Luxilus pilsbryi,0.149
CMCP_3,Unspecified,Luxilus cerasinus,0.149
CMCP_3,Unspecified,Notropis sabinae,0.149
CMCP_3,Unspecified,Osteochilus pentalineatus,0.149
CMCP_3,Unspecified,Phoxinus erythrogaster,0.148
CMCP_3,Unspecified,Notropis oxyrhynchus,0.148
CMCP_3,Unspecified,Paedocypris carbunculus,0.148
CMCP_3,Unspecified,Notropis chrosomus,0.148
CMCP_3,Unspecified,Nocomis asper,0.148
CMCP_3,Unspecified,Nocomis biguttatus,0.148
CMCP_3,Unspecified,Mylopharyngodon piceus,0.148
CMCP_3,Unspecified,Phenacobius teretulus,0.146
CMCP_3,Unspecified,Nocomis effusus,0.145
CMCP_3,Unspecified,Notropis suttkusi,0.145
CMCP_3,Unspecified,Phoxinus oxycephalus,0.145
CMCP_3,Unspecified,Paraleucogobio notacanthus,0.145
CMCP_3,Unspecified,Oxygymnocypris stewartii,0.143
CMCP_3,Unspecified,Luxilus coccogenis,0.143
CMCP_3,Unspecified,Leuciscus schmidti,0.142
CMCP_3,Unspecified,Leuciscus baicalensis,0.142
CMCP_3,Unspecified,Microphysogobio liaohensis,0.142
CMCP_3,Unspecified,Osteochilus lini,0.141
CMCP_3,Unspecified,Luxilus cardinalis,0.141
CMCP_3,Unspecified,Lepidomeda aliciae,0.14
CMCP_3,Unspecified,Lepidomeda albivallis,0.14
CMCP_3,Unspecified,Lepidomeda mollispinis,0.14
CMCP_3,Unspecified,Phenacobius crassilabrum,0.14
CMCP_3,Unspecified,Macrhybopsis aestivalis,0.14
CMCP_3,Unspecified,Lepidomeda copei,0.139
CMCP_3,Unspecified,Notemigonus chrysocephalus,0.139
CMCP_3,Unspecified,Notropis rafinesquei,0.139
CMCP_3,Unspecified,Onychostoma lepturum,0.139
CMCP_3,Unspecified,Phenacobius uranops,0.138
CMCP_3,Unspecified,Notropis boops,0.138
CMCP_3,Unspecified,Paedocypris micromegethes,0.138
CMCP_3,Unspecified,Notropis telescopus,0.138
CMCP_3,Unspecified,Meda fulgida,0.138
CMCP_3,Unspecified,Parabramis pekinensis,0.138
CMCP_3,Unspecified,Microphysogobio rapidus,0.138
CMCP_3,Unspecified,Microrasbora kubotai,0.137
CMCP_3,Unspecified,Notropis rupestris,0.137
CMCP_3,Unspecified,Opsarius canarensis,0.137
CMCP_3,Unspecified,Notropis jemezanus,0.136
CMCP_3,Unspecified,Osteobrama belangeri,0.135
CMCP_3,Unspecified,Onychostoma meridionale,0.135
CMCP_3,Unspecified,Notropis longirostris,0.134
CMCP_3,Unspecified,Opsariichthys minutus,0.133
CMCP_3,Unspecified,Microphysogobio nudiventris,0.133
CMCP_3,Unspecified,Notropis anogenus,0.133
CMCP_3,Unspecified,Microdevario kubotai,0.133
CMCP_3,Unspecified,Microphysogobio yaluensis,0.133
CMCP_3,Unspecified,REMOVE,0.132
CMCP_3,Unspecified,Phoxinus perenurus,0.132
CMCP_3,Unspecified,Luxilus zonatus,0.132
CMCP_3,Unspecified,Phoxinus percnurus,0.132
CMCP_3,Unspecified,Pectenocypris balaena,0.131
CMCP_3,Unspecified,Natural gynogenetic,0.131
CMCP_3,Unspecified,Phenacobius mirabilis,0.131
CMCP_3,Unspecified,Phoxinus eos,0.131
CMCP_3,Unspecified,Notropis uranoscopus,0.129
CMCP_3,Unspecified,Notropis harperi,0.128
CMCP_3,Unspecified,Leuciscus burdigalensis,0.127
CMCP_3,Unspecified,Leuciscus oxyrrhis,0.127
CMCP_3,Unspecified,Paracanthobrama guichenoti,0.127
CMCP_3,Unspecified,Leptocypris modestus,0.126
CMCP_3,Unspecified,Notropis micropteryx,0.125
CMCP_3,Unspecified,Opsariichthys bidens,0.124
CMCP_3,Unspecified,Phoxinus karsticus,0.122
CMCP_3,Unspecified,Notropis bairdi,0.122
CMCP_3,Unspecified,Leuciscus idus,0.122
CMCP_3,Unspecified,Notropis rubellus,0.12
CMCP_3,Unspecified,Notropis amoenus,0.12
CMCP_3,Unspecified,Percocypris tchangi,0.12
CMCP_3,Unspecified,Pelasgus minutus,0.118
CMCP_3,Unspecified,Luxilus chrysocephalus,0.118
CMCP_3,Unspecified,Microphysogobio chinssuensis,0.117
CMCP_3,Unspecified,Parasinilabeo longiventralis,0.116
CMCP_3,Unspecified,Parasinilabeo assimilis,0.116
CMCP_3,Unspecified,Opsarius koratensis,0.115
CMCP_3,Unspecified,Microphysogobio yunnanensis,0.115
CMCP_3,Unspecified,Microphysogobio kachekensis,0.115
CMCP_3,Unspecified,Paraqianlabeo lineatus,0.115
CMCP_3,Unspecified,Pectenocypris korthausae,0.114
CMCP_3,Unspecified,Opsarius caudiocellatus,0.114
CMCP_3,Unspecified,Nicholsicypris normalis,0.113
CMCP_3,Unspecified,Ladigesocypris ghigii,0.112
CMCP_3,Unspecified,Ladigesocypris irideus,0.112
CMCP_3,Unspecified,Microphysogobio brevirostris,0.112
CMCP_3,Unspecified,Notropis alborus,0.111
CMCP_3,Unspecified,Leuciscus cephalus,0.109
CMCP_3,Unspecified,Phoxinus strymonicus,0.108
CMCP_3,Unspecified,Leuciscus merzbacheri,0.108
CMCP_3,Unspecified,Opsariichthys uncirostris,0.106
CMCP_3,Unspecified,Notropis bifrenatus,0.106
CMCP_3,Unspecified,Notropis greenei,0.106
CMCP_3,Unspecified,Nipponocypris koreanus,0.106
CMCP_3,Unspecified,Nipponocypris temminckii,0.106
CMCP_3,Unspecified,Notropis girardi,0.105
CMCP_3,Unspecified,Pararasbora moltrechti,0.104
CMCP_3,Unspecified,Luciosoma bleekeri,0.103
CMCP_3,Unspecified,Phoxinus ujmonensis,0.102
CMCP_3,Unspecified,Microdevario gatesi,0.101
CMCP_3,Unspecified,Pethia reval,0.101
CMCP_3,Unspecified,Notropis wickliffi,0.101
CMCP_3,Unspecified,Metzia longinasus,0.101
CMCP_3,Unspecified,Parazacco spilurus,0.1
CMCP_3,Unspecified,Laubuka lankensis,0.099
CMCP_3,Unspecified,Oreoleuciscus humilis,0.099
CMCP_3,Unspecified,Notropis candidus,0.099
CMCP_3,Unspecified,Oreoleuciscus potanini,0.099
CMCP_3,Unspecified,Laubuca caeruleostigmata,0.097
CMCP_3,Unspecified,Paracheilognathus himantegus,0.097
CMCP_3,Unspecified,Parachela williaminae,0.097
CMCP_3,Unspecified,Notropis photogenis,0.097
CMCP_3,Unspecified,Laubuca fasciata,0.096
CMCP_3,Unspecified,Laubuca laubuca,0.096
CMCP_3,Unspecified,Metzia formosae,0.096
CMCP_3,Unspecified,Microphysogobio fukiensis,0.095
CMCP_3,Unspecified,Microphysogobio alticorpus,0.094
CMCP_3,Unspecified,Nematobramis steindachneri,0.092
CMCP_3,Unspecified,Labiobarbus lineatus,0.092
CMCP_3,Unspecified,Opsariichthys pachycephalus,0.092
CMCP_3,Unspecified,Microphysogobio tafangensis,0.092
CMCP_3,Unspecified,Parachela maculicauda,0.091
CMCP_3,Unspecified,Parachela oxygastroides,0.09
CMCP_3,Unspecified,Phoxinus cumberlandensis,0.089
CMCP_3,Unspecified,Phoxinus neogaeus,0.088
CMCP_3,Unspecified,Laubuca dadiburjori,0.087
CMCP_3,Unspecified,Opsariichthys duchuunguyeni,0.086
CMCP_3,Unspecified,Notropis percobromus,0.085
CMCP_3,Unspecified,Notropis texanus,0.08
CMCP_3,Unspecified,Notropis xaenocephalus,0.08
